order_id,payment_type,payment_installments,payment_value
9b2d3a2e24dbac479d430298eb8905a6,credit_card,8,238.82
6bf16500099d133a8d085444083a6c90,boleto,1,71.96
c2fd626797fb5ca566e69305eebca31a,boleto,1,39.85
da5c3335442be11fa1a96ef5bb834a47,boleto,1,105.28
daf525cd8a634a1b49dc7b09d332d85d,credit_card,1,54.42
2290b45124e2773329685c8dd7458e68,credit_card,1,83.63
4cd513ff3d4f0c420dca1f9f0b98163f,credit_card,1,30.62
6139511ae07bf8fb7011174557ce663d,credit_card,5,107.78
0573f0fe44a09808d06e716ae1a478ed,credit_card,1,137.52
5c5e60b90539d3fdf6ea923f19567ee5,boleto,1,28.68
668cc6e441f0a986cf09c787ff80463d,credit_card,4,120.16
71afd4d3202442d362d5e52112ffe080,credit_card,6,218.49
64fe1a032e48385440b54e5892d778be,credit_card,1,34.13
5a85ba245a3a3bcb21334e761e0ef1a2,credit_card,6,62.23
e337b8ea5137b4759a1261a1599d122b,credit_card,6,170.12
42f7bf917a01e9df984da60684443525,boleto,1,48.0
e5269b1523b5dfd5eb71102c6fd3d8d9,credit_card,1,131.24
acadc00c2b280644767e83d013d3f47c,credit_card,3,91.74
a28afc1326ae005c8fe230354d0aee19,credit_card,1,77.57
1c5e5f8876d71c023da34d2abd4c9f26,credit_card,1,100.23
882554ccc6f6b9d99fcab37ef645ed14,credit_card,4,529.76
8bef37e0a778afcdf32118f376beb9de,credit_card,1,58.74
7c16f82261b598ba393f29f1d992c1d8,boleto,1,155.14
f8ed26e5b5bcfb0d20833e3996b5e426,credit_card,1,26.78
ee0578c482937df9ec873324e94b9569,boleto,1,46.1
afffe744c625af23449137b8f832e630,credit_card,4,232.71
34d92634e60b8234ac42750fd4b76fec,credit_card,1,75.45
9ffb325177b96c422447e3b9ee9a6270,credit_card,2,263.55
1a2b31addf5b14004c2064dfc912ed79,credit_card,5,226.13
2e030421b0b918820fd7afaf06c61874,boleto,1,85.81
f9f682974316f9f27b860858f43ea423,boleto,1,335.18
4c01326cb869a9ad39093aced5dc4e3b,credit_card,2,43.04
70a272d1c01754b91a8709ae7efe27be,voucher,1,881.99
ef5025f48c69b9d957744cd6d6f9b662,credit_card,1,37.09
007c7cb12ef3567531307ca78d395758,credit_card,2,195.0
3bcc1c9f93f90f188ff37ccb4e22bad2,debit_card,1,66.69
3b20eefea25e9f7a1f09b7106c26da95,credit_card,1,55.97
c55598e281f3c63dfffd8cd0376e7232,credit_card,10,207.68
a3069ca25adcd219ca2358ca58f46bdc,credit_card,7,77.89
c263211bd219538f7c031591e87ef0d7,boleto,1,753.94
7c7a36eb998ff964a38dcca485c7bb24,credit_card,6,68.44
ab8aefb183a8140b544a1eba6a139101,debit_card,1,36.49
26bcf76706fd675a268ba2cf63119270,credit_card,10,538.47
e68e7bb5338aa7632d6a49d321c1a0c9,credit_card,4,111.02
158efe328e2ddf45e72017374145646e,credit_card,2,167.07
62fe4763f75b8c61cc111e465211c08c,boleto,1,297.76
138231385802e09f83a82cf35bc5f4aa,credit_card,5,600.0
84529952b44a7b19788d9398f07b6eea,credit_card,1,67.5
58e507b7d867429e6bd5116ea280588d,credit_card,7,73.15
50182b772092990f9c237c00c8c24996,boleto,1,48.62
4aa6f8587d01107fdca9a881e1eb7e22,credit_card,10,305.01
4b81496f1e0fd587a7394ba1e1b8aebb,boleto,1,18.76
bc9c2fb123725ad0d99fb76888543245,credit_card,7,530.9
e8af48c1f147fd9b865c90156fc39c8b,boleto,1,60.21
eaf12ffc755350557bcfe369802f6afb,boleto,1,126.33
b123e22f74cd37a180bf61fe406c7ea4,credit_card,3,181.55
d959ee7331f023b51bfaa71be6f7342d,credit_card,3,145.12
906be41c08c186ca1b3152e6e9a04ed4,credit_card,1,185.66
ca16493fe5b61d25c22f1c751a181fab,credit_card,2,76.08
7713ab7b0cf6f5db39f126a99108de93,boleto,1,142.72
2fadef94d26b8d88791d48a31129380d,credit_card,4,61.04
a4c94baa526c2e39251e807cda61c524,credit_card,2,42.0
025a244ae3d5e6c53b7f9c902643f510,boleto,1,42.03
5869e8a5c993e83fd00128ca4c8478fc,credit_card,3,87.01
95ac7877d664b64345e78a8ff3003730,credit_card,4,213.53
5be2150d1f3d2a7917c0a7b4ba74c93f,credit_card,1,144.64
bf0b6e46855aa361a0dab877c439ef93,credit_card,2,41.84
794f771a39b24c7c47aa9eb198f066ed,credit_card,2,36.75
c576c7d1b3c8437dfb227e02746d74e9,credit_card,1,20.31
c063af469224d02e7e9bcb0b1e46583c,credit_card,1,67.98
a218ea1ed05e2375702ed63c94625b06,credit_card,1,97.79
e7b89f99a853abea7befdc9b1f9547e1,credit_card,3,63.13
ca98afe572ee9754ef0cd28c6b97758a,credit_card,10,220.74
65f3fd49c769a2d6de1aba25b6a5b8d0,credit_card,10,273.18
807303007d46225288462ecc115905fe,boleto,1,66.72
6fc7f9a5ce44ab38483dcf761802cb7e,boleto,1,30.09
23c0ee95c373bc03c130af0736cb6101,credit_card,6,180.59
261bdcab01e8f8ebcf82abf1c64d9501,boleto,1,203.23
fd84aa1fc4c825c367cbb777d82e5a2a,credit_card,7,74.34
521e93507df5620aaee015ba441ec756,credit_card,8,504.11
2c434ccd3ee0da607ae0d16400de7bea,credit_card,3,202.5
b01d2b10f2ee7aa7aad90c41c372e2b2,credit_card,3,195.0
ca03e4a81e799aa7d57d3c2c3401319e,credit_card,1,37.78
98dd966a1e38eb56010bc5d422f3d3ce,credit_card,2,157.98
96a75e828fbc9c621023e65e7e8dd946,credit_card,8,315.74
0869a3c8a1dd07c13e4847627fcc704f,credit_card,3,32.0
ae77bc9fd712a08868ce009300d88bbb,credit_card,1,105.59
ce363f57a8d2e65231452918eebd5391,credit_card,3,122.88
bb217942f3a8142b20e2e509a6f8927c,credit_card,10,655.09
209e55ebe1b6ee30b02a4c07d7fc0cc8,credit_card,1,309.9
54912035e047f9834df97cdfef0d2768,boleto,1,21.04
785cf8b7a54061565b6c0cc6cfff956c,credit_card,1,46.22
923d48cd8689f993193b111a78125607,credit_card,2,44.79
d7bd54f86fb31296fb1517486f94d888,credit_card,5,146.56
dc765dddeedeb445940e0c8e9049e665,credit_card,8,99.11
4a64a2d2b19e0614a3a20d705d5d9c56,credit_card,1,117.75
153a0c506e50c26d2279e2ba4187f892,credit_card,6,110.69
00337fe25a3780b3424d9ad7c5a4b35e,credit_card,1,139.68
79347dc228cde031ba95adb6a647ab6b,credit_card,5,72.77
39cf873ad8dfacb60ab26448e511723a,voucher,1,46.78
def16200392a250d5c10dcebaf7db3b2,boleto,1,167.92
3f4962fa52ddc4ab0d5a20355623cae2,credit_card,3,142.54
3ff313d5a95fbba4b58f90086504022f,credit_card,2,65.1
962168b15dbecc9e3b3bc31b1fb9df93,boleto,1,137.71
2192c6f4e9ece5c4e0091fd7f4dc4456,credit_card,3,603.52
b16d9ba816a4e2f57ca956815f71f856,boleto,1,53.9
e039f5e97da2cafaa001b4be0efa36ea,credit_card,1,26.98
0a3bd18b5c5d505aedd969dbba6ff069,credit_card,5,313.65
50be1d483c83bc791be7bad19a5b2cfe,credit_card,4,213.53
f81d082e88c93adee5b45ea41c711d67,credit_card,3,145.99
fc5fbd714a68c4cb0a3a927b2525109b,credit_card,3,154.6
30a8343ec44216954bf765295fc0c65f,credit_card,10,151.7
f3a34019663003872f3892902d2b7b2d,credit_card,4,796.02
af4c2f98bd7bd3031e4e9f8db1b4e9db,boleto,1,45.09
0b23ff20645a72c0c1183b6b8ba15719,credit_card,8,87.84
35580ca9f2a84299b3b6c41875ba71a7,credit_card,8,239.46
ef553ba476c9bf8051035dfc9fdeda79,credit_card,1,113.42
76cd8bdf29b1ad8f6dad715d6ad8fe90,credit_card,10,214.83
95d6357ffe41aa6d2998852a710c70a0,credit_card,2,108.65
13252181a93b4bad74b1611626df60cb,voucher,1,21.77
cf1748350d5972bde01008c436083c4b,boleto,1,113.77
a0b9376f23d21362e3f8060e47e1450a,boleto,1,158.82
601f50b489700f94b4495812a8b09b57,credit_card,3,320.69
a014df361e44d96998c820138fcd9ece,credit_card,12,258.47
2e99433024f415d8bda635a5f0615a25,credit_card,1,75.25
90349f264a3d6a2525a34598d09dda6b,boleto,1,314.34
a933a186653455e64fd077551cfcef0b,credit_card,3,64.62
587065077b677088697c8e99e2c8e273,voucher,1,7.32
0777357b31babc84dc93894f0a58b942,credit_card,8,413.29
201797d3f567dc70cc5732ecf055e346,voucher,1,9.92
3a3ee9aa5c27f048575edfd6d3926140,credit_card,5,331.06
048846960b74c996a4af7802498f52f2,credit_card,3,158.69
65109cdae10193f20ee3c0f717cb349a,credit_card,9,147.06
87f652e7b494335099f630e05edcf3b9,credit_card,1,96.8
6219ece1f053a3ffa649340e87cd93d2,credit_card,3,370.68
8f5817567870050244ea3c3365cb3e4b,credit_card,1,206.01
4cc44db58430b3250f2ef264dbcc3b4c,credit_card,10,218.53
f930f5aa8c609a7550c8f7bf84548dad,credit_card,6,206.97
36ff0e6c1dc200e440f805f289b4be74,credit_card,5,53.05
abe81b8eb8d846d18c760f8430a2ed55,credit_card,1,27.35
83efbd53c99b70116995cf2c0bff3816,credit_card,1,52.18
1721eb90ee8c1fb7d6c2f81e8acd2a22,credit_card,4,130.42
fa324c91752b47b6cc59296bcb53ebdd,credit_card,1,57.55
d166f67781b7bd0b6a57efe3bb9c6f37,credit_card,1,84.79
43d1fe9178de269c073056a519bac11f,credit_card,3,1010.8
770ad5eec9763dbf6201f544768ed27b,credit_card,8,172.84
b06ecc72eaea06f34af84222269f5cf5,boleto,1,137.98
36d60fb57f3153d3296bf4738b68fff1,credit_card,2,211.17
299a5bd1c2d7b32f5108fe0e84661e5d,credit_card,5,107.95
50be9eb370672ac7e49a1c1741cef069,credit_card,4,228.62
790d715ec54b44543811d672d5237cfb,credit_card,1,205.05
17c2ee64306efa76f1389315a974eeba,credit_card,5,91.18
048fc26beee4f076edae01e578a13fc8,credit_card,1,35.17
26a353e90b1f35895b269ad0a5cdb114,credit_card,9,221.88
8de1aae5083a3fd8914d84cfcf07dbbd,boleto,1,129.56
8ad43a57bb88d52531c6facae014a8ae,credit_card,4,111.78
1f6327c5239fb0779667264362956e63,credit_card,1,57.38
332a6f392ac92a529c0b2a059b959913,boleto,1,197.52
8d7ab0caaba5e4a2f8e11caff31dfe48,credit_card,8,670.77
5f9d46795c3126674e52becb3a1a517f,credit_card,8,223.69
d9d8dc6068a3a115e15bc276d53afc8e,credit_card,1,46.03
758e852ab6d20c02ec1b0f75a024d83f,credit_card,1,69.12
8645ac05f10c6b2651a6a9a1772de311,boleto,1,159.48
bbeace003fa084aa3ecbb486d76b6766,credit_card,2,54.58
617b88590cdd5883e40eedd5ecc48026,credit_card,3,33.35
77787bddc1466e4041a18a6109163e72,credit_card,5,68.43
7cdee3742b0259f2780e96bdd9602f0e,credit_card,5,55.01
6c0819b0edde57ca00841c3d2092bb34,boleto,1,85.58
d6b59aff700e82a5581e74b3856fbaab,credit_card,1,43.2
dab65e9861b74efc204718e1e2cceb07,boleto,1,54.81
32fc3f3218889905a42a419486582f90,credit_card,1,21.39
54220fcc516cabe9ec84b210c0765ef2,voucher,1,4.87
7e708aed151d6a8601ce8f2eaa712bf4,credit_card,2,44.63
e1a5a8d04768a9b9972f4bfb2c21a11c,credit_card,2,56.96
477a9b413bd2c6a0ce2a9a4135e4b987,credit_card,1,39.19
d247ca22fce9ccacbc4adb556e4083f7,credit_card,3,192.14
dc72db753eb60af9ec0bf9afaf60f36d,credit_card,5,116.99
98484b32a3bbf287f3347e001275ed21,credit_card,2,107.96
bb5be1811a54b7c516ea8c1eeb48272a,credit_card,10,208.46
72eee104bc08e3498017c9c02b2ae1dc,credit_card,8,235.41
5e105321549880c6b806ccb3605eb980,credit_card,1,291.74
234c9bfb16c85a964249d228963d0adb,boleto,1,51.84
07279e06272270e7cb604d1901a4f374,credit_card,2,141.35
d2028724669c20a217e6146e6855cd12,credit_card,1,90.76
21986117cfddd42a35f894deadbe2f95,credit_card,5,110.98
a1259693d26fb84a646c5c4a913a7c40,credit_card,2,127.23
343e0513a040565d012874605c433ca4,credit_card,6,135.18
40654581b4282e70a554c9eb51fc8a91,credit_card,1,18.27
9949f7af3885f27e84044841513de26e,credit_card,5,130.8
93946756257ca00a0bd35bf9e162718e,credit_card,1,32.29
e682e9539c5643a19c747047530825e6,credit_card,1,90.44
2c7166305c873b61875185c04a58fce5,credit_card,4,190.53
f318921851480832ec75983410d612d8,credit_card,4,157.2
bfa2cf122902aef8481770976e16e408,credit_card,2,129.74
38b6f49502e64935521c6add952c4b84,credit_card,4,220.0
3bcc866b8a286c46394d2aa9dfd06240,credit_card,5,316.64
76ce88e33d4fe9f50ad83539cd8fdb94,debit_card,1,52.25
4aa4c6a8e7b2646986b65117bf36e67f,credit_card,1,47.0
e87c331d21a3fb3085079a9b32f4a56c,credit_card,3,221.59
0b517c01a5b46fd3e16b389ea6f4ad3a,voucher,1,52.71
d581955a73c95a699d134ef77bf6b768,credit_card,10,327.05
4cecffb90b6d7da8034c59c80ac60086,voucher,1,49.52
eddcd0974bcd773f5734decebf0225a4,credit_card,1,128.89
eedfdd1e4ef97bae3bc2a49f06e3016b,credit_card,1,50.1
5235298169aca42202c801a309b63c37,credit_card,1,173.62
176e0d39e50430555a62ad6d1bb9c25b,credit_card,1,59.41
950751565654ebfd1a4665d3c818e694,credit_card,2,55.0
6233c53ce8bfd732fc643c0443741c5b,credit_card,2,32.37
2fd0c89b7b2becc09655a9e060a885bd,credit_card,2,111.88
890808772a9033ae8c53ca09ef4d95a7,credit_card,1,92.26
dca8882f789c3caa5ae444cd8cdd1cff,credit_card,1,57.46
e3c93a72c954974ce7fb82a5f97d8b89,credit_card,1,48.96
ee38b45af2d4e705a88a37af7f0cda97,credit_card,5,59.73
531adaed1a1981c1cf381bbf3a4a3895,credit_card,4,158.71
b3111cd50c7a34635433d6a557a6bf64,credit_card,3,86.34
61c0331f4a2916cc12ae6abe6f4caf41,credit_card,2,466.9
184cb3de27ca20b3641aeb65c7c429b6,credit_card,1,77.98
b82b1a7017f4c904921dd5c6c6da8804,credit_card,1,232.65
a11e916995a120fce0b1528d2555151b,boleto,1,51.96
87926f4f1402d4f56a21096c78d994b8,boleto,1,131.51
b34f46c28be69a2d65c7f3f3c01c3673,voucher,1,143.12
03347815dd6e37a668b3954401838318,credit_card,4,295.18
c4745f711938c643ef4a604576d6289e,credit_card,1,91.99
962deb19ddb93d915e52a727506752df,boleto,1,195.93
1bf0b920cc1b287eba4e49c0959b201c,credit_card,8,399.56
ccc88b02740910fc7acbb81f78827e38,debit_card,1,276.21
0f881abda9658ce5c28cca333059224a,credit_card,1,115.35
54220fcc516cabe9ec84b210c0765ef2,voucher,1,2.24
d96877bce74cc0d3a90e346baf151b4c,credit_card,2,57.98
167d27116a1c2e0290a505e98f352c3c,voucher,1,16.97
efd5f6d335841ef212ce657580faf95d,credit_card,1,610.59
8fae71b6f454805690863b38407497c1,boleto,1,270.99
5b9a0e4cbfc2d6a1347472c847a4a4e1,boleto,1,258.41
30941734c8d62ce23498ca4758409a29,credit_card,1,39.7
91917ed8f3cff7119b635ee161fc926c,boleto,1,107.78
d92d62eadcca8fd6509c4d0afad5b2c2,boleto,1,98.69
476b812a7e4fc972646eb390517bddcb,credit_card,4,153.61
288fa21578528e37e861275a550873d1,credit_card,1,77.28
d76ae02361b19ee1c7a277bf4740a64f,voucher,1,181.04
3ba7bbd7b7686df219611578ece6918c,credit_card,1,76.68
524c24c3a53528c5a91a3311012fcef4,credit_card,3,90.85
3d98c6327fa1c45b931c31e7ca2c97cb,credit_card,2,74.77
5eba2c8978f62793868d93d38ea70269,boleto,1,77.57
89aaf44e5c7771fbdeacb9baa428988b,boleto,1,139.52
701297a4e969ea9de58134eef0561b8f,credit_card,2,155.94
83649f5bef804caee20776fbd535d29d,credit_card,2,37.2
b293c4fde0d98fba95ab1e4b93334005,credit_card,5,54.63
2d7112fbe786c9c56050866c853e3a7f,credit_card,8,89.67
4ce5781581782e1783fb9ed718ab6053,boleto,1,48.77
c9a973cfedbc212cd02b06b4fd11c3cd,credit_card,1,36.0
d2d8c96cdc3a00c418d2a5539e598add,credit_card,1,113.93
148ffca6d6b46bd5f71a7b22154baae6,credit_card,10,197.02
0ae3c4bb3c5a368054435dc7325c5696,credit_card,3,139.72
e98c1902289b968eada0709158767a6a,boleto,1,38.13
61533cd20b6e0d2b003a57dd6b78fddb,credit_card,1,72.14
7bc70bc321068d03533136557afe2959,credit_card,4,193.45
de74cb2fd733e35659ccfebf498ca02b,credit_card,1,6.96
42a06602c542e66dd5a4377a0270320a,credit_card,3,97.2
fc32248629afaea92d59f7086de552d3,boleto,1,175.86
99b3d468655df7494c3286c020507fc7,credit_card,3,185.64
2c04042e578878f9e172a2916e039ab1,credit_card,1,258.25
9ef657cb5874904c5d3a1a46faeefd7d,credit_card,4,379.46
a3439a449645e880a92b39f3dc8b28f4,boleto,1,103.27
49b1291e3a53100a17731adbbb76eb8c,debit_card,1,101.48
07ca34c2d97b99d913debf2866805373,credit_card,10,131.26
24437ca1637e1b4d98a85138eeaae838,credit_card,1,275.16
492f9efcbf108782f4de28d4ad0d4fc3,credit_card,4,228.38
a7b5e82b294d8eac1109824b0194abb9,voucher,1,36.81
24c678d0e706ce6ac170aa7168fb1ecc,credit_card,1,113.62
a26a698877ae127304d51b9da20bc1ff,credit_card,8,142.3
50f578c4c614fa6e0466f3a624487da8,boleto,1,59.1
ee09dcda8e3b3acff396f084582c8c8a,credit_card,3,142.97
23ec62701b81a534e40494d279ea0b83,credit_card,1,146.66
61b40f2b303f6b312a3563e508baafb7,credit_card,1,78.0
c98ec8cb960d61c4375413b70f225104,credit_card,3,231.7
8a0164c3828be538fd5a402c8bcca508,debit_card,1,105.29
7d07691d1f5e176e6f813a87eb0dc00c,credit_card,2,168.06
ae0be4e1cb2ae75b372e2f055876ff07,boleto,1,70.33
54f53e031329f69ca101726cac52f86b,credit_card,2,107.07
a5a9ab54271581abdd06955ba59d7684,credit_card,10,1126.64
e488e6bcbb9d0e1aa301b9c649dbc5fe,credit_card,6,184.93
8add64b3a0b9b64eba32b4274ca5fb8a,credit_card,2,87.01
ee33d838de5dc1568b5b31d505ccdafb,credit_card,1,208.2
3bfcb67badce1259bcc45c6fd1daafdb,credit_card,8,243.14
3d58fd1ee438a43f2a826dda6b013519,credit_card,3,61.06
6490b668b6a0a9e14980564181095055,boleto,1,31.0
134383561b50fa8eca9c19b2c792d74c,credit_card,2,160.76
53b520e08ac92c447eee811c9aa93c44,credit_card,1,92.57
d622712ad2613e0e96681da439b83a8c,credit_card,1,504.76
9e14ba3a25712a0716d84a955940f200,credit_card,1,105.28
54220fcc516cabe9ec84b210c0765ef2,voucher,1,9.15
460af70fcd26ef464f2c55c1016e087d,credit_card,1,56.04
7419b5c76392ae15b6fcf52012eb6d47,credit_card,3,31.68
11658ef3bdfaf6a5d20927c19404c1d7,credit_card,1,2187.42
80028e205983856e71a9cc12fe99d17a,credit_card,2,111.13
12fe69d4acc9f59f6bec2a0d728f4a8c,credit_card,5,208.55
c5cc5507fd7537da058bf67fb12d28af,credit_card,1,151.79
4676e642aa92a4ba1131e935a2ac6246,credit_card,2,111.83
33ba4f801135f88f6836ade6260d0623,credit_card,5,83.54
0b0f3c7a9bcb6ad1fccab28f9240da6f,credit_card,1,96.47
cab8cba54a55cc19762e10bf029dae6d,debit_card,1,259.9
0e9f9f05e9d249728b37d577ce0661da,boleto,1,117.23
c5c12589bf677aed3a0747d7c35b7c06,credit_card,2,94.39
e5b56ce7a1b3dd73d7425145a4319df5,credit_card,1,35.93
e28092688b076f8a163428deea7e3bfd,boleto,1,33.27
d9e61dcd00568330306bd1733a413ae7,credit_card,2,66.85
1c5ab74a30a7b379ed18bd97d700d84a,credit_card,5,57.53
fd984ab24b8957a92cf633abe51ba985,credit_card,5,57.53
e834a6d9d3cea0c687c250fc654a0232,credit_card,6,65.13
0e660617f70b9a3f6bfd3919b49450ab,credit_card,10,107.27
ff1c777a8addd690846357ab7d2adf5d,boleto,1,72.76
dbd8e1a6d62bae210e6a42ed8bcf8d39,credit_card,6,70.49
d94f4fe5fee370911b2bdde33dadb1ac,credit_card,2,163.15
86142baa5539c0e7ff98213f50d10b75,credit_card,1,76.18
2095de529ec22771a4996c8ef81f6ba7,credit_card,1,19.42
0990523dcb57830447203c2e6d8804d0,boleto,1,183.95
db9458d0bbfff27cf6ff5b9342087fd0,credit_card,2,153.52
6ded0b6cf54a34efba0b47373230a63b,credit_card,4,50.09
b7c4c48cbc6af3c8db4a65fe2347faae,credit_card,1,60.94
8cd3e75c8ad12626a94cb60ebee43613,credit_card,10,397.41
0b223d92c27432930dfe407c6aea3041,credit_card,8,510.96
edecb0568b1317aa28a800d5fed23758,boleto,1,28.5
a36841db38700006f3effd1b7e638688,credit_card,2,85.69
17652775c09e10b443bd345a5c4b2f16,credit_card,4,195.84
8ec27c1530740271e94117b9b0168384,credit_card,7,70.27
73c182f8914a0064d6c64ad65e4c6942,credit_card,3,67.68
f90185ee34b0b34c876b408aa6a5686b,credit_card,1,85.41
26b334af408dd2df4cebc013f87b9b24,boleto,1,77.16
54edbcd83d8fbad3487e450926ce78f0,credit_card,1,221.48
f97ad7d35270638277b3209506431b82,credit_card,4,95.99
14a031b045ef8ce4a2b6e08d1fc5623b,voucher,1,20.0
fd74039ed4424830f2dad3b11c6eec1e,credit_card,8,188.34
a60a341474b10163591c7c089b348584,credit_card,4,72.83
b73b19c4bb2d3aded7b9714199bb83eb,credit_card,3,92.57
27d17edfd5ccc5524ae9a11fa1d2daf9,credit_card,5,172.16
999dc37323684cefef388a9b58436118,credit_card,2,184.3
dadbb2544ed83c09ede8683c93c5f080,credit_card,3,970.73
1d534aca5a08cf7ab416a278efb8fc4d,credit_card,2,100.24
c22cb502f983d9e8e08a8b6cf5e78727,credit_card,6,861.76
098fa8e236952567d948321ee4684854,voucher,1,17.2
eec253358dad1c219d0b7cebcb8d894f,credit_card,3,78.41
fd8a4ea811ee69bff03043467e89ae9f,credit_card,8,1391.13
1566b03e9df5420213f4e45d3b753aa2,boleto,1,52.27
19b86ff7894bf15308ebd66e4158b236,boleto,1,376.76
663918d7ceace41e4d29388d75162e8b,credit_card,1,42.27
81c684bc700b0e67cd0461f8f1216b0b,boleto,1,85.89
4686a4da19a101001bd53960ae99feae,credit_card,1,193.98
01358622f65717728b3b2ec2cf4e8812,credit_card,1,14.8
599c2d88fb3c46093862da1d28b2dd49,credit_card,2,59.96
ba4ca0fc7fbb88ea289868764ca06619,credit_card,1,153.41
8f80c260c49e02ec6dabd0385b79e1f7,credit_card,1,73.34
ca9012a0bc23f8c1b5be9b7e4af8fa5e,credit_card,1,47.13
c66a6afc1a7328bd219214cbf7cf80d5,voucher,1,25.72
0b1e73fa546894ad7310916b480de067,credit_card,6,419.06
f6670eadd56bce14f9aa4623bb40c7cc,credit_card,6,126.02
4ca443133a048c102af4f40afc4efe03,credit_card,1,67.05
a5c29e65ba3d6d39d26e1e989f10f798,credit_card,10,252.89
ac2a908690e426e5105a42ead9dfd2b7,credit_card,6,185.57
0ddc19990b82039355525481533ea7eb,credit_card,2,194.28
9cf42361b48443c7fcb636454703bf4a,credit_card,10,639.28
01f3ed0a20c6db39216985812a092bea,boleto,1,114.79
6c88a4ceb710de8263b4aeb5ffa92afd,credit_card,1,24.41
7f2e7db0db716e57b5f65080fb85f397,credit_card,1,34.8
a2043f0404780bcf3bcfb20cadbab2d8,credit_card,2,188.22
bc3ac768a8963f4ca68942ea6558fc9f,boleto,1,106.43
4e52da2f158abdf42c94b06eacf0eb60,boleto,1,70.04
201797d3f567dc70cc5732ecf055e346,credit_card,8,151.94
fbdf13b5cfcd66dc81e7fc629df1877e,credit_card,1,113.44
36c5fe2c0135722473e275b3f5accd74,voucher,1,27.0
a6684913599fe52e243ed5d52a2ab57b,credit_card,3,170.36
d2dee958cbda7c87cbc097cf2f5f6c1e,credit_card,9,97.87
53f9ab9e7f5baee308632794b9f723eb,credit_card,5,63.09
e65296eb50fe1920930ee46ff3337238,credit_card,2,76.65
7ed696782f4472458c5f1fc95bf5d6ed,credit_card,5,192.14
56f324c9f0ec2e68082d34b849622244,boleto,1,72.28
84de8dbb17d48ddbcc15987307c5ae56,credit_card,5,240.13
532227f6cb279324fdf9b5e3b5e33fbe,credit_card,1,105.32
559dd36353b3c469b5115f4832333032,boleto,1,158.71
458ce9ed0016410eb81b196544fd987f,voucher,1,40.75
f425c83fa6d7f497e5f4a1c243401110,credit_card,1,167.2
dd1eff57387644bafd3823d2d49560b7,credit_card,1,54.62
4c258c68ac65ec1cecbb12261f095535,voucher,1,121.99
e03a9cca37bb64ee98f8b3fbcb0a76c4,credit_card,1,35.38
ef4bc8427056ff783a9f404b902a26c5,credit_card,1,27.89
0e748699edd544eb244d173a5658b7a8,boleto,1,133.24
1ae5e030d89d7b67c836e475fd6724e7,credit_card,1,59.38
0fd5b0b57e1006706acc1bc1ccc2f66f,boleto,1,59.36
b921acf09054fd397896f271b0456f01,credit_card,1,11.88
1477de0726169d2ad17e417783d332e7,credit_card,1,41.62
2897ea74f9139bdcd87a8d18548af8e2,credit_card,1,536.3
97445d49acef660b9217b07d0fc1ce3a,credit_card,2,145.99
9c5d8aa9b979544037864b7bf09d3524,credit_card,6,63.88
52cb5ef0eb334c9b6c21119fc55f608c,credit_card,1,45.34
c1e31d7c0b816af8539eaeee20379889,credit_card,6,68.23
5c4b6f896e003ca0b2a00ac3d1124822,credit_card,1,69.17
1205025dd1d1757c82bc1f437bcc39c5,credit_card,2,240.87
2509129288c3aab692ab6651a58c7bda,boleto,1,30.22
e051aa19f5f2e6a98406c005cf5c656b,voucher,1,63.68
dda40954d6373d50d10f2b761c69ac7e,credit_card,8,84.71
576b3b33dc81c4368f8256613418a197,credit_card,1,68.94
955e98990e1c4029c87982539f3bfe93,credit_card,9,98.44
cd2f659fa071787c2e90002891bbea4b,credit_card,3,103.91
f9b05369b4ec092bbd3b32358b71fefe,boleto,1,63.16
99ea7632d208206d6bdb4a77aa69f4fd,debit_card,1,20.26
6db7e4442de05056ba045dde1f9cd9a2,credit_card,1,306.2
1c2bcfd34cbb64f130a03aeb7c0d6c75,credit_card,4,244.38
9d441bf4d514cfefd95dcfd2b22dca0e,credit_card,1,116.58
62f4ea84df794e8e785b5d9d279eaa62,credit_card,5,56.85
d76ae02361b19ee1c7a277bf4740a64f,credit_card,1,237.18
65709b9620e3ef6f575918b8348a8ece,credit_card,10,416.59
eb740c3ddb7d9e9634b6394a5b7bd38a,credit_card,3,212.8
7449c171d08772e5bcbde94f39411d36,credit_card,3,188.94
030e234a82944425a6f46d5b2552b848,boleto,1,65.7
3d6649f7e65c20a889ba38be4a54fcd3,credit_card,3,224.57
520c724197ad994918261e680ad7b8b5,credit_card,2,28.09
81bfdf6a2390123c48c5632de6413e2a,boleto,1,61.88
b27025d21677712033b453ec8bc2fed0,boleto,1,215.14
98ec7765fb71197418588a070f4c1abc,credit_card,2,141.89
3ec05d74c91669694d41dcf4d7cdc764,credit_card,4,40.86
60a492c2bbc08611ea853991c8cc8515,credit_card,1,29.0
3953c29762c8e3546dfb140558084530,boleto,1,173.33
e59e3805b6853ed31516f019ab44c3b1,credit_card,8,172.1
d9773132aa1151c56c6f940c8d29cc0a,credit_card,3,66.67
c1b87c671fed6c43d7d20e5142646cee,credit_card,1,43.09
3a1c434d917a8b25f7862cfa17972aae,voucher,1,9.35
bc281606ec7787151f45acecb5d48598,credit_card,2,63.93
a7664a67c4bc3ba9f5ea7d49cc369034,boleto,1,110.33
a96843a8dacaebe8ab691a745032daf5,credit_card,10,1116.69
