order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
1ab69e6a88c55054f55e82b7ea1c9d34,1,d3c395bcfed8dcf4539f11fbc4094527,850f4f8af5ea87287ac68de36e29107f,2018-03-13 17:15:44,599.0,30.27
1abe86bb35e6bb090aea0e1b22b8eaeb,1,1eacd44485008a89ec96c524993d8207,ea8482cd71df3c1969d7b9473ff13abc,2018-02-08 02:55:44,27.99,7.78
1ae5e030d89d7b67c836e475fd6724e7,1,e307200b995cf8d99d85db7d09e4ba00,6a8b085f816a1f75f92dbac6eb545f8f,2018-05-16 16:18:20,16.9,12.79
1ae5e030d89d7b67c836e475fd6724e7,2,e307200b995cf8d99d85db7d09e4ba00,6a8b085f816a1f75f92dbac6eb545f8f,2018-05-16 16:18:20,16.9,12.79
1ae76304686bb902dc30d60e5dbf9237,1,d19c5ff1a4d4e8b0558536d57cf43cf7,955fee9216a65b617aa5c0531780ce60,2018-03-30 17:30:13,190.0,42.09
1aeb6136411ab7da012863ac27055dcf,1,b366c6705b553f2e2825d0a0597aac9f,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-08-21 11:45:20,14.99,11.85
1af215a28c496e6d38edbd01e261f044,1,83aae8023b8feda53259f63e0ec06390,715bbd5ba4e6b74cb0d2f29eb45058b0,2018-04-30 16:31:40,89.9,14.72
1afefea8a6500c83df5bfc6e4f2eec4a,1,7f0340808fbbaa6d3a3122e72a394795,b4ffb71f0cb1b1c3d63fad021ecf93e1,2017-08-13 21:35:11,35.0,21.15
1b00085d9491b54da228042e4a5bd26a,1,ca8e5c072fc65b2d6bbab6ca4c0812db,5c3460cd3e8a984382ae254e7dd20d9f,2018-06-11 03:31:09,119.98,18.72
1b0bc119ea5ac37e73e2275afc7904ee,1,b9311d581f5f341576a5a2892168355c,ec4608a1f76453166bb312b2968aeaf4,2018-08-20 14:30:22,38.9,30.18
1b0bc119ea5ac37e73e2275afc7904ee,2,b9311d581f5f341576a5a2892168355c,ec4608a1f76453166bb312b2968aeaf4,2018-08-20 14:30:22,38.9,30.18
1b0bc119ea5ac37e73e2275afc7904ee,3,e56f102e763165e7e32d0f9955f8ee4a,0873d9f8f36123f8d910f4760e788cfb,2018-08-20 14:30:22,1390.0,15.09
1b1b3a4e0fe992985df0687e28917050,1,bbc8f8ad8f885679e489afbbd29eee61,41b39e28db005d9731d9d485a83b4c38,2017-07-10 15:05:09,49.9,15.1
1b211e29b1a6d0431f4f9daff2f2e207,1,f76b8eae9da79861cd75f86a1020879e,94e93ce877be27a515118dbfd2c2be41,2017-05-29 19:35:15,237.99,18.92
1b334143e8a49b412fca6260ffb12e76,1,e5403f78625641d4ae41af599772fbfd,ef0ace09169ac090589d85746e3e036f,2018-04-18 22:10:44,119.0,15.71
1b3502b901fcba41838c8d41dff38327,1,62224b433a431310bf27129938ad9f64,7b07b3c7487f0ea825fc6df75abd658b,2018-01-14 22:31:37,116.9,23.14
1b489d892646547f7e27765f3438d8b6,1,b9dac466133ab3dfd64997876fc8210c,6cd68b3ed6d59aaa9fece558ad360c0a,2017-05-10 20:35:12,31.9,14.52
1b5afefbbcfd69807bab110d1ffe7cda,1,97017430754804328eb9597b7f85da03,ea8482cd71df3c1969d7b9473ff13abc,2018-05-13 21:55:08,29.99,17.06
1b729e56124765cedd186f2e66605e67,1,fb55982be901439613a95940feefd9ee,3d871de0142ce09b7081e2b9d1733cb1,2017-11-16 22:46:35,79.0,17.8
1b74651a2ec8ee2d9e115d444f07f019,1,abb9de7600a7ae9a81564692f77fc9f3,537eb890efff034a88679788b647c564,2017-12-04 13:50:49,24.9,12.35
1b8229f528e0e8f6366e483d7407932c,1,781afe929e3016a667f5f439afd55fce,08633c14ef2db992c11f840f04fad4cd,2018-05-02 20:35:27,107.7,17.46
1b900d4d10e97580eee435e3474110c8,1,9ead3847aad283a0842bde7ad9a9e7b3,fac1a9017ade7bdc94058fc1c969f355,2018-05-29 18:57:02,99.9,22.41
1ba9bc470dd2df7a0951759dd7b88b8b,1,7e437c1d65a7baab7e7ca6c9f4e98b84,b56906f7fd1696e043f1bcce164c487b,2017-07-25 15:05:16,65.0,32.9
1badd176eb41888c1a20a7614fba59e1,1,d6160fb7873f184099d9bc95e30376af,53243585a1d6dc2643021fd1853d8905,2017-09-25 09:50:11,1349.99,41.9
1bb197bb1c2e1350cb9937b1356ad184,1,b48ac8fbef9f889656ccef21bd7ca87b,da8622b14eb17ae2831f4ac5b9dab84a,2017-11-22 13:30:34,179.9,26.1
1be187af7e77d6ee0671be02c229b679,1,966746deb2173a72d95ca8b80223f014,1900267e848ceeba8fa32d80c1a5f5a8,2018-06-07 10:30:18,53.0,19.34
1becc10041758cb1c9bcefcae76957cf,1,16048247166ec654c76c845f308c85f5,17e34d8224d27a541263c4c64b11a56b,2017-11-17 09:15:48,118.56,12.33
1bf0b920cc1b287eba4e49c0959b201c,1,2b7b1f651958920266a6ca5c671b4230,c66dccfb3f109511246da627dd5a2498,2018-07-31 13:30:56,375.0,24.56
1bf716344048611744a7865ea63047a9,1,f7a17d2c51d9df89a4f1711c4ac17f33,f8db351d8c4c4c22c6835c19a46f01b0,2017-11-21 03:46:36,52.9,15.12
1bf797ec1ed7fcccdf61a61d5f8ce29b,1,cb6c1c21ebc9c153a7baf319c515657a,85d9eb9ddc5d00ca9336a2219c97bb13,2017-12-11 08:13:26,31.9,16.79
1bfb270ca4a727aa929151dd9c9bd955,1,1fbec17963585b6f1839b3a81fd73015,96493fab2fbb13a14d0c0e8772eef5c3,2018-03-08 20:09:36,269.0,17.64
1c0c505a4321632f6c47fbd27fe142ed,1,00baba5b58e274d0332a0c8a0a66f877,d3f39f05462b79a4562d35893a28f159,2018-02-09 18:15:29,47.9,15.1
1c0e2a041cbb546001e7259526d26e67,1,34dcc2f0a890f961ee6252a1cd6ae3f2,729f06993dac8e860d4f02d7088ca48a,2017-04-28 12:30:22,399.9,84.65
1c0ed0f1981e710449d7d5483d4ce8fe,1,704a6d9f35e39b53c509c886045329ef,79565f7d5603b24ddf07ade262547f2f,2017-04-12 02:50:24,34.0,16.05
1c119597703b882a5b24ab9139a9a53a,1,832b74a0faa3b602a48e0f20990adaf7,c70c1b0d8ca86052f45a432a38b73958,2018-08-27 10:15:13,110.32,8.03
1c1898497fc8543e0f31343dc1c31553,1,7b5d8be0e04080e4c8ee6a7ec2f1f597,1025f0e2d44d7041d6cf58b6550e0bfa,2018-04-05 15:55:19,35.0,8.88
1c1898497fc8543e0f31343dc1c31553,2,7b5d8be0e04080e4c8ee6a7ec2f1f597,1025f0e2d44d7041d6cf58b6550e0bfa,2018-04-05 15:55:19,35.0,8.88
1c1898497fc8543e0f31343dc1c31553,3,7b5d8be0e04080e4c8ee6a7ec2f1f597,1025f0e2d44d7041d6cf58b6550e0bfa,2018-04-05 15:55:19,35.0,8.88
1c1f0315904930fe04e649a6eb20c4e4,1,e8726dba146280f6ac62eddbf22d71b0,d1ef48b38baca7e831711c4a0aeb398f,2018-07-24 17:50:19,32.99,21.53
1c1f0315904930fe04e649a6eb20c4e4,2,ff7263dfb3cfff5421ada48c3899c313,411f3b52d857390502ee4e4d5ceabc2d,2018-07-24 17:50:19,69.9,21.53
1c2bcfd34cbb64f130a03aeb7c0d6c75,1,d285360f29ac7fd97640bf0baef03de0,2eb70248d66e0e3ef83659f71b244378,2018-06-15 12:15:13,227.9,16.48
1c37b01cbd381665433fb99fc7705e81,1,32a6743a58d26480b6aa3850856286ac,f41ce2e25237f9092cd8e6e7516c7a2f,2017-12-18 20:50:16,69.9,15.25
1c4321d51d7e6f9ac2ae011396ecde38,1,46d6fa3170df63d5372aa59928ba33dd,8f2ce03f928b567e3d56181ae20ae952,2018-03-01 16:27:31,99.9,13.25
1c4f77cb28067456e266e0660dd20bdb,1,4fd6ec612afa6f67b850b157f00a3368,688756f717c462a206ad854c5027a64a,2018-07-05 10:30:18,26.9,18.29
1c5ab74a30a7b379ed18bd97d700d84a,1,95c40b993a22463c83beb5c51a03d46c,85d9eb9ddc5d00ca9336a2219c97bb13,2017-05-25 16:45:23,31.9,25.63
1c5e5f8876d71c023da34d2abd4c9f26,1,3f14d740544f37ece8a9e7bc8349797e,6973a06f484aacf400ece213dbf3d946,2018-02-08 22:12:11,84.89,15.34
1c80798b60e75536e4c008facd7e9263,1,ba091f760e02c4b603a0a6a52c2d31d8,712e6ed8aa4aa1fa65dab41fed5737e4,2017-08-03 02:22:48,135.0,64.37
1c80798b60e75536e4c008facd7e9263,2,ba091f760e02c4b603a0a6a52c2d31d8,712e6ed8aa4aa1fa65dab41fed5737e4,2017-08-03 02:22:48,135.0,64.37
1c983e7908135b2d50bd8a346cec69cc,1,19421075ae0b585f2dc13ff149e2119d,4c2b230173bb36f9b240f2b8ac11786e,2018-03-29 13:10:24,49.9,16.95
1cafec050dfd61009e2efb0428f28438,1,11fd9d7ba552e1d28872e008acf1e050,cb8bcce248bb1fb274ba762d8b971456,2017-09-15 18:43:24,139.9,13.11
1cb9cb32b2b54f1580e375ba45d744c4,1,a8d952e8e5436a6fe36d24c402d100de,ea8482cd71df3c1969d7b9473ff13abc,2018-01-02 18:32:22,21.99,7.78
1cbcd6f5fd482df88073ad0e5a411b39,1,d425f8ccf937bdc4c55eb96ef872d812,42fb44130ac3134cde8e35cf8ec7df25,2017-03-28 11:40:21,24.9,14.52
1cdcd38020c62cfc2ba884e5a23eaa0e,1,3ca00c4e1220f5de09fed51ea33cec30,f1fd5ab1181f827ffad998c1a5de7d74,2018-08-03 10:31:45,119.0,21.1
1d090f0194c35ed8b589f82f102bd758,1,629beb8e7317703dcc5f35b5463fd20e,b0f2a6122a90a93eb03e68653dd960e3,2018-05-04 17:15:15,558.9,26.49
1d27a36f2b45a61e1fe2523a056c3561,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,2018-07-24 14:02:23,38.0,18.37
1d28088d0d3f5967393dad85006377b2,1,7c4a8bec217df1de0df2b5aaf8175b65,7040e82f899a04d1b434b795a43b4617,2017-10-11 03:04:21,19.9,7.78
1d388ca413c8664cdcd1892712f791c7,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018-03-08 09:28:51,122.99,17.3
1d41e51a91eda6adf4505b3c15cf6068,1,6decf43351d89bcd0d6f0f2b607c4e1c,a17f621c590ea0fab3d5d883e1630ec6,2017-12-13 23:30:28,84.0,15.34
1d438f1cb0e0df5c44e967567256d4a5,1,c20489c9e2a067f1bd6e941b6dcbe771,e8b3a3a38279a82f0e5d006d5e5b7d2c,2018-02-20 17:48:01,799.9,21.36
1d48ff4287c2ff4e757091486fa7c6d6,1,9b2db9ec16a8a51549f32462bf973523,a3a38f4affed601eb87a97788c949667,2017-03-17 10:40:07,128.9,23.19
1d534aca5a08cf7ab416a278efb8fc4d,1,95ed6e881d471156e430b8546ea76ba5,f457c46070d02cadd8a68551231220dd,2018-01-02 14:59:23,84.9,15.34
1d59b360ab8917af7b326a6e8709f2a1,1,ca5c923962558430573f83661dbe36d6,66922902710d126a0e7d26b0e3805106,2017-11-29 12:17:18,120.0,20.33
1d5a37ac3dadde6a732db74ecb91e107,1,13e0e6adec3689a4206c6e9385a29003,f8db351d8c4c4c22c6835c19a46f01b0,2017-08-21 13:31:01,72.9,12.85
1d5da6a7254f9d8a759db4c8d457e630,1,8562e2c780a345b609e1b802d7e3e4ae,8160255418d5aaa7dbdc9f4c64ebda44,2018-07-23 11:05:13,79.9,27.51
1d6d061efdb6cb19fd5b0805b95624f5,1,c95ef8ea078a841a370c7ae96a552711,3969863bb8af7f72580b3b1ffd3a17b3,2017-12-12 02:35:42,49.9,8.72
1d6efdc47fc22d96340ff4b18566ef54,1,da419eaf25aab3fafd23ddf7ae8dba72,de9727ca376d1be6ec121b110aa7954c,2018-08-21 09:05:07,74.8,23.67
1d868462a56ffa7bbcd66b5b003d2982,1,87cb507e0daa37bbf34956fd59eba832,6560211a19b47992c3666cc44a7e94c0,2018-01-05 09:14:29,29.0,7.78
1d8c63ae552e28d9aab13aa5a92dc389,1,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,2018-05-04 12:51:01,36.2,12.76
1da63677fa1ab2793e98f11327b5756a,1,adb1f1939b613f3078806b6afcca0e51,4d6d651bd7684af3fffabd5f08d12e5a,2018-02-02 17:17:42,119.8,27.16
1db522d84fad144624204d532f5277f4,1,f09f6223e88af7f6de46dec6a437458b,54965bbe3e4f07ae045b90b0b8541f52,2017-11-30 02:38:27,79.9,38.11
1dbd4cdee432aa3ffded4c64c7b9d846,1,3ae687254f61c1ee2d53a48299fc2cc7,7142540dd4c91e2237acb7e911c4eba2,2017-12-26 09:58:32,79.9,17.81
1dc7e32417078aefd90f48772816008a,1,8f8c372264024a67ef0c7b449241e65f,b839e41795b7f3ad94cc2014a52f6796,2018-06-21 20:16:28,849.0,27.24
1dca8b6025f7b613456a828b3e273900,1,e7d26dd6742baca292020c158e6720c3,6cd68b3ed6d59aaa9fece558ad360c0a,2017-07-13 03:30:26,54.9,14.13
1ddc3d70dd69c4803ec86c7d987591e1,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2017-06-27 17:05:22,19.99,15.1
1dea8bb55507de40f0a05504ebc1bc7a,1,c58674d8eb9e41cef68b0d62be2cf843,d91fb3b7d041e83b64a00a3edfb37e4f,2017-07-27 02:55:38,194.25,17.8
1ded4213705262539b563c8f1a535044,1,c863f578eb77e9238bfc0db8d0ffa3c8,b4ffb71f0cb1b1c3d63fad021ecf93e1,2018-02-23 20:46:17,48.3,14.1
1def557ed62966137b261a8229f74e39,1,6617dc0e4b4e8c383c5b34faaa2da4ca,d8d9567d0bfb0bc7eb845a205ba42657,2018-04-03 22:30:13,19.9,13.71
1def7af24cb7182497acfd953f6dd88b,1,97ac2c1509cfea4a471cb1cfa1e3e512,a2e874074c877c5a05abae80ad6e488f,2018-01-29 02:12:37,244.69,54.31
1df5ad6aeceb5bb17ae3e7a095592d23,1,edb124ed00c0f8105a1504abd169aabd,d03698c2efd04a549382afa6623e27fb,2018-08-02 20:31:03,1295.0,77.22
1dfbde97fe9eccbac2db9ab2f3d45a9b,1,852b19e59727d554cf958607536d86d9,4869f7a5dfa277a7dca6462dcf3b52b2,2017-12-12 09:56:33,334.9,13.84
1e0902a76612d4d2268202f4f00e11d3,1,4a25d757ff72fad7534f478c90be77e6,ea8482cd71df3c1969d7b9473ff13abc,2017-12-11 04:17:34,24.99,15.1
1e0902a76612d4d2268202f4f00e11d3,2,4a25d757ff72fad7534f478c90be77e6,ea8482cd71df3c1969d7b9473ff13abc,2017-12-11 04:17:34,24.99,15.1
1e2e0bd44283a412e965e041198550c2,1,dfb97c88e066dc22165f31648efe1312,8581055ce74af1daba164fdbd55a40de,2017-03-16 14:02:50,139.0,40.48
1e2fdbfa655daff7faa277e05f608081,1,d41dc2f2979f52d75d78714b378d4068,7299e27ed73d2ad986de7f7c77d919fa,2017-11-17 20:10:36,9.0,16.79
1e2fdbfa655daff7faa277e05f608081,2,d41dc2f2979f52d75d78714b378d4068,7299e27ed73d2ad986de7f7c77d919fa,2017-11-17 20:10:36,9.0,16.79
1e3068cb06f3020bc34aac3144c24300,1,61a4100ccd6d9c4c808a1fd954ddb8ad,05ff92fedb5be47920fea08e501238b9,2018-01-04 22:21:19,499.0,20.74
1e48885ebbfefb5b48f97437f0104855,1,d7a6514d88374ea4674eff77ba1e5d38,1da3aeb70d7989d1e6d9b0e887f97c23,2017-11-17 20:50:39,29.99,15.1
1e48885ebbfefb5b48f97437f0104855,2,d7a6514d88374ea4674eff77ba1e5d38,1da3aeb70d7989d1e6d9b0e887f97c23,2017-11-17 20:50:39,29.99,15.1
1e65b448bd96abe8434d64bc0ae4d609,1,8fbd36d3b045f5f38b252b1513478f38,7e3f87d16fb353f408d467e74fbd8014,2017-09-01 18:45:12,32.9,25.63
1e6b3e9b3559f895fe71446d124303a8,1,84dacba9d49f304ee015bc094083df20,32b8764b4ef628b53608fc34011fcc13,2018-05-24 12:17:22,359.0,73.44
1e6e729cbdd94df526b317598aaaaf62,1,8d1cfc0463b545928bfb4e589e017bd4,aae3bfea055532c57fb453ed3ec80b30,2017-05-09 12:31:21,62.8,20.89
1e7a7f6b2d73e0695ca934a7a66cc771,1,0654d3c1e3efc7e7cd9dbde9cb743df2,f918546be4bec7104d117789ba758b2b,2017-12-13 22:11:28,55.0,9.34
1e80928c1e41dacaab0a0409f3e0b130,1,7c4a8bec217df1de0df2b5aaf8175b65,7040e82f899a04d1b434b795a43b4617,2017-10-13 05:33:55,19.9,15.79
1e98e92bd0537e1655291d3361217a87,1,5f6b9379adaf6cf73b45229cf6eb5ec4,729b2d09b2a0bdab221076327f13d050,2018-03-19 21:48:04,16.9,12.79
1ea1fb68cd910d7d689029bb60ebca1e,1,fcf6ad274391aea29f5d6e5ef9da5050,5cf13accae3222c70a9cac40818ae839,2017-05-05 10:33:03,79.7,11.17
1ea3da4089dbf00ee630fbf1f77de978,1,eebbed5ed3b134eceb717496c47652ba,d1c281d3ae149232351cd8c8cc885f0d,2017-11-21 22:15:31,99.99,23.57
1ea60cf2b1ad4c7cadd53912fb35a0f7,1,6291f9025c6b863241bb80ebafa4434e,4992e76a42cb3aad7a7047e0d3d7e729,2017-09-22 20:10:15,16.9,11.85
1ea60cf2b1ad4c7cadd53912fb35a0f7,2,6291f9025c6b863241bb80ebafa4434e,4992e76a42cb3aad7a7047e0d3d7e729,2017-09-22 20:10:15,16.9,11.85
1ed0a0954b445954a0117c4aaf449e28,1,bdca5879b3afce0e138e71a68ad26d04,17306570e772e7718c92a562d33f5f1d,2017-11-21 02:50:42,219.9,22.03
1ed6e841e1074b772338730aad5285bb,1,ac73a545907ecae37cf969833e3a7959,aced59e9b31ef866a94f9e7f29d8d418,2017-10-13 20:56:30,55.9,16.15
1eea3e040d4f470f07e0082d69552ca3,1,055e4f6156ba6c0daab61cd40d5530fe,50770d25768b0486d89be26afca3108f,2018-07-24 12:30:25,29.99,18.31
1eea4fee5608c3a7087b63a20a3c7b18,1,65ae1951caecbb80c7d5e2e662ddb0dc,955fee9216a65b617aa5c0531780ce60,2018-05-21 03:35:22,63.0,26.52
1ef47fb13ee9044b5e5aa3bd388755de,1,d63c71088e06ea00d66dc357cda91a30,4a3ca9315b744ce9f8e9374361493884,2018-03-21 11:10:29,119.9,18.72
1f0ece120cc036379fc3b3bf6f930947,1,f17919cd5c50df5ea6b11d9665a0eb2f,218d46b86c1881d022bce9c68a7d4b15,2018-03-15 19:30:57,287.0,24.59
1f0ece120cc036379fc3b3bf6f930947,2,f17919cd5c50df5ea6b11d9665a0eb2f,218d46b86c1881d022bce9c68a7d4b15,2018-03-15 19:30:57,287.0,24.59
1f195e1a5568ef0f4153d95a671a0f91,1,df3a82b424a1bb351c314547f6644066,4e922959ae960d389249c378d1c939f5,2018-01-25 03:38:49,65.0,15.2
1f1d5024dbbfd1773a41998b6097e1cb,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2018-03-28 17:49:44,58.99,11.15
1f252fa03fef3a7b2d16c2dd20de006d,1,2de2a40099e05d5f0e47d69623a3c178,ba90964cff9b9e0e6f32b23b82465f7b,2018-03-01 13:07:45,140.0,8.24
1f2add19935fc1d5e1b372fb638d8c6a,1,de305190ccd7a8cc302a6ee42eb059a1,8648b1e89e9b349e32d3741b30ec737e,2018-03-08 15:48:37,34.9,11.85
1f2b7ae7e2372de1f0daf10288d65c9c,1,3729e88d6c44656dc1bbd5f3c57b00d4,b5e3e38609125694d2ea2417522a60b7,2017-08-14 22:25:18,39.99,15.11
1f40c568147d792b8ff628f54803a6f2,1,829874309190054ac199e75205ad6b33,4e922959ae960d389249c378d1c939f5,2017-09-19 19:03:47,49.95,11.85
1f6327c5239fb0779667264362956e63,1,c1dfd7dc17df380ed269d0fc905f6e22,4830e40640734fc1c52cd21127c341d4,2018-03-26 15:29:41,49.99,7.39
1f643298de39c374e3ad4e4838d156c1,1,06ab916413a6a9c4813408f7a72fd953,093805f8f2aeb63881444571e1f48f30,2017-09-14 20:43:31,37.8,8.72
1f790c9e3bb6e08d226245a5d1d781fa,1,e672fbe634ad07cce9d85f412becb2c0,7a67c85e85bb2ce8582c35f2203ad736,2018-01-18 11:49:24,129.99,18.16
1f7ca128c2e0034d8ebe8a38824c0db1,1,fcf28afb1353f2f12ea041dd74954226,ea8482cd71df3c1969d7b9473ff13abc,2018-07-19 06:50:09,27.99,18.3
1f90220e4ad97915593771b65c25ee3c,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2017-07-10 03:50:21,139.99,40.31
1fa3578be8d670ef139e0216365d71dc,1,3b473a6b1c280e0345e876648a61a032,4a3ccda38b2129705f3fb522db62ca31,2017-11-03 21:50:17,199.9,12.9
1fbebbbba3149f89e410951ca531cae2,1,3552627a68384dc559f0fd4cce173269,3c487ae8f8d7542beff5788e2e0aea83,2018-04-09 05:50:26,199.9,38.09
1fc6f36a09a4afd9024b0cf47d52924e,1,fc877e6bbeb95de8809398eca3f2a3fe,08084d990eb3f53af056ccbc1730c8a7,2018-08-02 05:04:21,36.5,26.56
1fda06c4d014e1f00378d6f6e1d46cd1,1,77e8ff91e2cccad62b30a0a83bec431e,fa1c13f2614d7b5c4749cbc52fecda94,2017-12-22 14:36:34,168.8,14.93
1fe0c983b306f5e920e23d8a461c8451,1,cb6c1c21ebc9c153a7baf319c515657a,85d9eb9ddc5d00ca9336a2219c97bb13,2017-12-05 03:59:28,31.9,15.79
1feca64d75daa682ce3174a1eff73d8b,1,4aa6014eceb682077f9dc4bffebc05b0,b8bc237ba3788b23da09c0f1f3a3288c,2018-04-23 14:35:27,299.99,18.62
200082f5a0b087f6c711e2903795ad35,1,c2ece64199af7a53793ed9612a89a8cd,6c7d50c24b3ccd2fd83b44d8bb34e073,2017-12-01 00:56:21,79.0,23.42
200553df452156c2fec1e8250369636c,1,d4f91ac96799dc3d9221293e29892e30,afa6714acee029b2dfdf357e5579cc03,2017-12-07 02:31:25,129.99,16.67
2008d42068c636c1f2dfc2679457e8c9,1,461f43be3bdf8844e65b62d9ac2c7a5a,b33e7c55446eabf8fe1a42d037ac7d6d,2018-07-06 11:31:22,142.9,37.91
200f4d883fcc701355e46b8c6035743f,1,1f1354b0aa934e7ad75546467a6d028b,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 23:25:23,19.9,8.33
200f4d883fcc701355e46b8c6035743f,2,67f9d01bcd84e2229ba6f8a75b635b40,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 23:25:23,19.9,8.35
200f4d883fcc701355e46b8c6035743f,3,0e92dcf7b03df1de4e9349af065f8e63,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 23:25:23,19.9,8.33
200f4d883fcc701355e46b8c6035743f,4,d54a7e69c3102b38b13952aeae0bc8f3,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 23:25:23,19.9,8.33
200f4d883fcc701355e46b8c6035743f,5,b6f9abef16fdfec89e4f3675f6627dca,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 23:25:23,19.9,8.33
200f4d883fcc701355e46b8c6035743f,6,7e441b33f896ba519d58063f4c714bef,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 23:25:23,19.9,8.33
201164b89baf9300df72f328a6e5842e,1,9a469eaf45dfbc43d39ba1977a3c07af,d2374cbcbb3ca4ab1086534108cc3ab7,2018-08-10 07:25:10,42.9,19.49
201797d3f567dc70cc5732ecf055e346,1,a0b7d5a992ccda646f2d34e418fff5a0,95f83f51203c626648c875dd41874c7f,2018-03-23 18:31:28,69.9,15.35
201797d3f567dc70cc5732ecf055e346,2,188d0b148e6d1c86faffe0d73c3f2dad,23613d49c3ac2bd302259e55c06c050c,2018-03-23 18:31:28,45.9,30.71
202bcf28f7e3dfcee06ab0bfe10c750e,1,eed8b513f23793f1d52a3baf41f38392,52a50b42accf164f9f019941e5759d9b,2018-08-06 20:05:11,39.99,18.38
2033a4586b5bec3229ebc1675a8ae092,1,dd1247b741df1771259ee7beb0e4b8fc,6560211a19b47992c3666cc44a7e94c0,2018-06-14 10:30:47,35.0,15.35
205d5db88d0a8b3736d1afa2f6a329c5,1,d97cfa719a6198d4a66453e0c6ed596c,e5a3438891c0bfdb9394643f95273d8e,2017-06-05 05:05:12,73.9,15.27
20682401f377f9713842c128b03fc43f,1,0c761b0e33d708e6a3694a94ac4b82c4,bccf933e006e9b94a6184af782963e77,2018-02-28 00:30:06,149.99,16.68
20682401f377f9713842c128b03fc43f,2,0c761b0e33d708e6a3694a94ac4b82c4,bccf933e006e9b94a6184af782963e77,2018-02-28 00:30:06,149.99,16.68
207258d556f9b9784b54de837ae49286,1,864413ca56c2bcea359a213956a922c0,4d0041cdbe51b4617d95c70b19decc74,2018-06-22 13:31:51,1369.9,66.07
207b5f2c209a833062538391be4a04a9,1,98a940d42d3ac029e40441023676ddfe,7e93a43ef30c4f03f38b393420bc753a,2017-06-13 16:30:24,288.28,15.77
2081951727bfe945199ff7bea30cbd1a,1,cb584c49f570fef84e71a4297652bd48,9d5a9018aee56acb367ba9c3f05d1d6a,2017-04-19 13:25:16,174.9,18.65
20824837882dd673707e0adfcaec1bc1,1,79ad39409fa4bcc36b4b7f734c79c2a2,1da3aeb70d7989d1e6d9b0e887f97c23,2017-11-03 18:45:36,69.99,14.24
2095de529ec22771a4996c8ef81f6ba7,1,0820af09ddc75b84841b1fab4da4be9b,d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-28 13:50:12,11.55,7.87
20960ecf3d6ac0b19f3818f15c8e3fc5,1,0167ff78aa8cd40d5432d3daae646c7a,6edacfd9f9074789dad6d62ba7950b9c,2017-01-24 00:52:29,46.9,11.74
209af55b87cf1212a97772f6525871b3,1,947c79ffdc05997e940df6e00bc8a82e,e3dd723429d1b23614b7fa85e2c7a853,2018-04-03 08:47:13,39.99,12.79
209e55ebe1b6ee30b02a4c07d7fc0cc8,1,2ff995aead9c63a1f37a07b3664ead37,8b9d6eec4a7eb7d0f9d579ce0b38324d,2018-07-22 21:02:34,72.99,30.31
209e55ebe1b6ee30b02a4c07d7fc0cc8,2,2ff995aead9c63a1f37a07b3664ead37,8b9d6eec4a7eb7d0f9d579ce0b38324d,2018-07-22 21:02:34,72.99,30.31
209e55ebe1b6ee30b02a4c07d7fc0cc8,3,2ff995aead9c63a1f37a07b3664ead37,8b9d6eec4a7eb7d0f9d579ce0b38324d,2018-07-22 21:02:34,72.99,30.31
20abfea01c11807c1338e40792ca2db0,1,b0075cdedc8e455d734e6b1875336ca1,0ea22c1cfbdc755f86b9b54b39c16043,2018-01-17 23:47:10,29.9,31.68
20b36768bef1e17c7b54f6982a5801d6,1,ca5c923962558430573f83661dbe36d6,66922902710d126a0e7d26b0e3805106,2018-02-07 23:09:52,120.0,20.33
20d69c16639be3f1e32de06430505970,1,b1551ef44e04265b510840b991b24b51,cac876b37d3abcd6bd76caca30277996,2018-05-10 00:30:10,79.9,23.14
20e64aa65fbb0149e274381104f46bbe,1,c0a3d13743c894a0bd017a85acb658f3,a3e9a2c700480d9bb01fba070ba80a0e,2017-11-22 13:50:10,155.0,14.11
2107e0af867c766772a8f4501ccd1671,1,e43da23e8c063291ca4e887e6ee98107,2528513dd95219a6013d4d05176e391a,2017-10-26 12:14:50,269.0,22.72
21210d0eb0ac7cb1b22057ff1eca09c5,1,c1f5307decb89342351bec53668cffd9,ea8482cd71df3c1969d7b9473ff13abc,2018-03-25 22:15:47,29.99,15.23
