product_id_from,product_id_to,frequency
21d2fdced5c69bfc6539b67908a4ad28,451482edc91f59c001a5a3a0e4d594bf,2
451482edc91f59c001a5a3a0e4d594bf,21d2fdced5c69bfc6539b67908a4ad28,2
21d2fdced5c69bfc6539b67908a4ad28,6962734c72522e70e852a2a77d21a730,2
6962734c72522e70e852a2a77d21a730,21d2fdced5c69bfc6539b67908a4ad28,2
451482edc91f59c001a5a3a0e4d594bf,6962734c72522e70e852a2a77d21a730,2
6962734c72522e70e852a2a77d21a730,451482edc91f59c001a5a3a0e4d594bf,2
ea0342e49437a3633a3a35c326aa1e46,ec7dad92a5f70cbc21297b16d7a2be96,2
ec7dad92a5f70cbc21297b16d7a2be96,ea0342e49437a3633a3a35c326aa1e46,2
b0961721fd839e9982420e807758a2a6,368c6c730842d78016ad823897a372db,2
368c6c730842d78016ad823897a372db,b0961721fd839e9982420e807758a2a6,2
d699f2079ed493d4c96bc4ce92838723,7f601afbca26d221fc2d957b6e211e72,2
7f601afbca26d221fc2d957b6e211e72,d699f2079ed493d4c96bc4ce92838723,2
a668879a637b097eb47536fdb31d3ce1,62177bb58dda374cc02e6cd2616996a1,2
62177bb58dda374cc02e6cd2616996a1,a668879a637b097eb47536fdb31d3ce1,2
afae80b31b9d25add3eebd704738958d,84e802ba3fc66fc964e863cadf8c7938,2
84e802ba3fc66fc964e863cadf8c7938,afae80b31b9d25add3eebd704738958d,2
57f2bc497c1a3ebe41ba7a06d78ed159,060f0122cdc8f25db4a0d7359fdae7b0,2
060f0122cdc8f25db4a0d7359fdae7b0,57f2bc497c1a3ebe41ba7a06d78ed159,2
aadff88486740e0b0ebe2be6c09476ae,0a4093a4af429dc0a9334300e5c13ae5,2
0a4093a4af429dc0a9334300e5c13ae5,aadff88486740e0b0ebe2be6c09476ae,2
8ed094bfe076c568f6bb10feada3f75d,fc831da5307b1a3e23ed0259a2b6b2a1,2
fc831da5307b1a3e23ed0259a2b6b2a1,8ed094bfe076c568f6bb10feada3f75d,2
8ed094bfe076c568f6bb10feada3f75d,f95d9369ebf76f811194c72bd22ff244,2
f95d9369ebf76f811194c72bd22ff244,8ed094bfe076c568f6bb10feada3f75d,2
fc831da5307b1a3e23ed0259a2b6b2a1,f95d9369ebf76f811194c72bd22ff244,2
f95d9369ebf76f811194c72bd22ff244,fc831da5307b1a3e23ed0259a2b6b2a1,2
d04bbac48960ecb7ea311b00ca6e1cb7,8246b1e9198f46fc3c05900f43568ba6,2
8246b1e9198f46fc3c05900f43568ba6,d04bbac48960ecb7ea311b00ca6e1cb7,2
9bb8ca338e5588c361e34eae02e8fad6,b8a0d73b2a06e7910d9864dccdb0cda2,2
b8a0d73b2a06e7910d9864dccdb0cda2,9bb8ca338e5588c361e34eae02e8fad6,2
8e4650bd2f4ffa24c882da51ba7b1a47,daa528ea6aa4a90c32c4a2ce98ee3a9e,2
daa528ea6aa4a90c32c4a2ce98ee3a9e,8e4650bd2f4ffa24c882da51ba7b1a47,2
e0cf79767c5b016251fe139915c59a26,0a9a9c25c5a06532d1766e00db833a7f,2
0a9a9c25c5a06532d1766e00db833a7f,e0cf79767c5b016251fe139915c59a26,2
fc5062f483f32b6e7d6e4a38c402d56c,f092eaa771e3dca0bfeca32b5c9d5669,2
f092eaa771e3dca0bfeca32b5c9d5669,fc5062f483f32b6e7d6e4a38c402d56c,2
6841fe26a65cdc7dad114a453ce638b3,e83ffc00431d0012a217cd47b42c78f1,2
e83ffc00431d0012a217cd47b42c78f1,6841fe26a65cdc7dad114a453ce638b3,2
5a883fb296ab66ac6a1e68e6ba2175c3,7d018f8e4f93213ba7ad276e25fe20b1,2
7d018f8e4f93213ba7ad276e25fe20b1,5a883fb296ab66ac6a1e68e6ba2175c3,2
c8a4ec6d4201d92e157eafb89eab932b,1332f9dadde087afb818a88c72db05f1,2
1332f9dadde087afb818a88c72db05f1,c8a4ec6d4201d92e157eafb89eab932b,2
efaf96097dbe32a78254739ee35900cb,b6eb2752e40bb6f33a3b608e78f5ffec,2
b6eb2752e40bb6f33a3b608e78f5ffec,efaf96097dbe32a78254739ee35900cb,2
71b157e39523e25558ed9cc1960c3fbd,02ed3b595447e948efc3eac897e4df0e,2
02ed3b595447e948efc3eac897e4df0e,71b157e39523e25558ed9cc1960c3fbd,2
09dafaa79c17733a900ce34c9a1f5be8,ec2d43cc59763ec91694573b31f1c29a,2
ec2d43cc59763ec91694573b31f1c29a,09dafaa79c17733a900ce34c9a1f5be8,2
1b73aaabcddf5be28fba09916e1ed907,e0cf79767c5b016251fe139915c59a26,2
e0cf79767c5b016251fe139915c59a26,1b73aaabcddf5be28fba09916e1ed907,2
10853770629fe365086f9522cb540549,24dd446745b812ef3347d7ae00f5541f,2
24dd446745b812ef3347d7ae00f5541f,10853770629fe365086f9522cb540549,2
8c5bf458020588e0dfeda011254eadbe,ef2fb3a493929907466587fecb5611e2,2
ef2fb3a493929907466587fecb5611e2,8c5bf458020588e0dfeda011254eadbe,2
d0b61bfb1de832b15ba9d266ca96e5b0,a4aa7c1427c31344e5f7cc3d839fe562,2
a4aa7c1427c31344e5f7cc3d839fe562,d0b61bfb1de832b15ba9d266ca96e5b0,2
f35013cb05a9538a4428fa6161b2c96b,5dcceb4689c06ac693117bc4296986ef,2
5dcceb4689c06ac693117bc4296986ef,f35013cb05a9538a4428fa6161b2c96b,2
6c81db10f914c4d032b14fa93aa0a818,57bdf3098169cccdb62221bd3e089cbd,2
57bdf3098169cccdb62221bd3e089cbd,6c81db10f914c4d032b14fa93aa0a818,2
414c53fa9c5cc4a0390682aeb2e25ec1,158102fe543dbaeb84d87811bfe06d0d,2
158102fe543dbaeb84d87811bfe06d0d,414c53fa9c5cc4a0390682aeb2e25ec1,2
d373a9b9079c251371e94cacf40c1fe7,c2ece64199af7a53793ed9612a89a8cd,2
c2ece64199af7a53793ed9612a89a8cd,d373a9b9079c251371e94cacf40c1fe7,2
688ad0169550f8e2eb0307b61df3ba12,703d742887bb9267f89b675608ba7aa0,2
703d742887bb9267f89b675608ba7aa0,688ad0169550f8e2eb0307b61df3ba12,2
8812d73b9937b5bd3648ff9d11f9c3fb,609b1b50202d276e56b2468006fa82aa,2
609b1b50202d276e56b2468006fa82aa,8812d73b9937b5bd3648ff9d11f9c3fb,2
c4baedd846ed09b85f78a781b522f126,d1c427060a0f73f6b889a5c7c61f2ac4,2
d1c427060a0f73f6b889a5c7c61f2ac4,c4baedd846ed09b85f78a781b522f126,2
8d4ff8de5e399964646ef5f4ee698076,589d0ec4c794dd688991c0f539f9e015,2
589d0ec4c794dd688991c0f539f9e015,8d4ff8de5e399964646ef5f4ee698076,2
af0a917aec9cea3b353ece61a8825326,9e572ff4654f7064419d97a891a8b0fc,2
9e572ff4654f7064419d97a891a8b0fc,af0a917aec9cea3b353ece61a8825326,2
19c3fb52d07985c61da89d4fb7f66cad,7c5eedf954659c8014c0671ba5e1b99b,2
7c5eedf954659c8014c0671ba5e1b99b,19c3fb52d07985c61da89d4fb7f66cad,2
19c3fb52d07985c61da89d4fb7f66cad,d64a5abc068bfa0e7e1b7ad7f64fe96c,2
d64a5abc068bfa0e7e1b7ad7f64fe96c,19c3fb52d07985c61da89d4fb7f66cad,2
7c5eedf954659c8014c0671ba5e1b99b,d64a5abc068bfa0e7e1b7ad7f64fe96c,2
d64a5abc068bfa0e7e1b7ad7f64fe96c,7c5eedf954659c8014c0671ba5e1b99b,2
cb61a9727a2f74ec0c80652f4d62e812,a237de12bdf0bfe4fe220bae65a89731,2
a237de12bdf0bfe4fe220bae65a89731,cb61a9727a2f74ec0c80652f4d62e812,2
3f14d740544f37ece8a9e7bc8349797e,36f60d45225e60c7da4558b070ce4b60,2
36f60d45225e60c7da4558b070ce4b60,3f14d740544f37ece8a9e7bc8349797e,2
728cfef9eca3d89054807d5c7e894e04,8d777214c45c704660310bdc5a2741ea,2
8d777214c45c704660310bdc5a2741ea,728cfef9eca3d89054807d5c7e894e04,2
728cfef9eca3d89054807d5c7e894e04,b89603272c5e7806893eb03712a0b937,2
b89603272c5e7806893eb03712a0b937,728cfef9eca3d89054807d5c7e894e04,2
728cfef9eca3d89054807d5c7e894e04,d92239d375e7626174b8545ea884b504,2
d92239d375e7626174b8545ea884b504,728cfef9eca3d89054807d5c7e894e04,2
8d777214c45c704660310bdc5a2741ea,b89603272c5e7806893eb03712a0b937,2
b89603272c5e7806893eb03712a0b937,8d777214c45c704660310bdc5a2741ea,2
8d777214c45c704660310bdc5a2741ea,d92239d375e7626174b8545ea884b504,2
d92239d375e7626174b8545ea884b504,8d777214c45c704660310bdc5a2741ea,2
b89603272c5e7806893eb03712a0b937,d92239d375e7626174b8545ea884b504,2
d92239d375e7626174b8545ea884b504,b89603272c5e7806893eb03712a0b937,2
642247ccf62585635cefa1bf09f59b94,8c7fe240bfde64b6a20eec6fdb986b1b,2
8c7fe240bfde64b6a20eec6fdb986b1b,642247ccf62585635cefa1bf09f59b94,2
642247ccf62585635cefa1bf09f59b94,4b7528d093f5acaec2a072366a4106bc,2
4b7528d093f5acaec2a072366a4106bc,642247ccf62585635cefa1bf09f59b94,2
8c7fe240bfde64b6a20eec6fdb986b1b,4b7528d093f5acaec2a072366a4106bc,2
4b7528d093f5acaec2a072366a4106bc,8c7fe240bfde64b6a20eec6fdb986b1b,2
ee188b2353254fc5117468bfab1e789f,11b906b2a09fb80668f4478dd3f9c324,2
11b906b2a09fb80668f4478dd3f9c324,ee188b2353254fc5117468bfab1e789f,2
ee188b2353254fc5117468bfab1e789f,bdfa3ba07ef80b018f8102da22d908d1,2
bdfa3ba07ef80b018f8102da22d908d1,ee188b2353254fc5117468bfab1e789f,2
11b906b2a09fb80668f4478dd3f9c324,bdfa3ba07ef80b018f8102da22d908d1,2
bdfa3ba07ef80b018f8102da22d908d1,11b906b2a09fb80668f4478dd3f9c324,2
dc52f0f5d3ec37a93eaf956cde4e5d2c,a92930c327948861c015c919a0bcb4a8,2
a92930c327948861c015c919a0bcb4a8,dc52f0f5d3ec37a93eaf956cde4e5d2c,2
aa70ae9ee9a798d44ae6e00ce6d82cb1,c589625c8ccc7bfd2e8f1fb041e24c4a,2
c589625c8ccc7bfd2e8f1fb041e24c4a,aa70ae9ee9a798d44ae6e00ce6d82cb1,2
85eed6b3f52d601d2a288e2668b888df,962fcda8dd2506e82cb237b3efb5ba5a,2
962fcda8dd2506e82cb237b3efb5ba5a,85eed6b3f52d601d2a288e2668b888df,2
a224196b0b605fdffac1d9224f052ceb,4f687412e6805c3cfc9e0c5ec2f841e0,2
4f687412e6805c3cfc9e0c5ec2f841e0,a224196b0b605fdffac1d9224f052ceb,2
36ba5561e351eef68d3554697132a9a8,53c61580d8e5c4941a358ee0335c1d5c,2
53c61580d8e5c4941a358ee0335c1d5c,36ba5561e351eef68d3554697132a9a8,2
d9e77a9aeffd10aa1a6f2d0ad00608ac,b3af6df8f36460eadc69ee2310a440d0,2
b3af6df8f36460eadc69ee2310a440d0,d9e77a9aeffd10aa1a6f2d0ad00608ac,2
01365901d8f2247976a7e5d4c98c52c0,7dac8901a50cf3317d5372cbd3186ecd,2
7dac8901a50cf3317d5372cbd3186ecd,01365901d8f2247976a7e5d4c98c52c0,2
01365901d8f2247976a7e5d4c98c52c0,2cbc1ae9dc8c4d81b096db0ee01ae0e6,2
2cbc1ae9dc8c4d81b096db0ee01ae0e6,01365901d8f2247976a7e5d4c98c52c0,2
7dac8901a50cf3317d5372cbd3186ecd,2cbc1ae9dc8c4d81b096db0ee01ae0e6,2
2cbc1ae9dc8c4d81b096db0ee01ae0e6,7dac8901a50cf3317d5372cbd3186ecd,2
186fe07c8b8005ec6a498587ffbc1352,0bdd9a52d192d64770e33ae559512478,2
0bdd9a52d192d64770e33ae559512478,186fe07c8b8005ec6a498587ffbc1352,2
378bb6601c068c842ca65be6c5e45ccd,99a4788cb24856965c36a24e339b6058,2
99a4788cb24856965c36a24e339b6058,378bb6601c068c842ca65be6c5e45ccd,2
b0c89945c034268074f5f80b362bda34,946344697156947d846d27fe0d503033,2
946344697156947d846d27fe0d503033,b0c89945c034268074f5f80b362bda34,2
b0c89945c034268074f5f80b362bda34,ad0a798e7941f3a5a2fb8139cb62ad78,2
ad0a798e7941f3a5a2fb8139cb62ad78,b0c89945c034268074f5f80b362bda34,2
d296d7996d75ec35fcfc75b3a06cae63,03e931f387c2dd5b006aecdb12515b2e,2
03e931f387c2dd5b006aecdb12515b2e,d296d7996d75ec35fcfc75b3a06cae63,2
f97a136cf6e5f5d9333b513afc8b153e,10aecaf5be4119fd6b8b9e2e8a5a1454,2
10aecaf5be4119fd6b8b9e2e8a5a1454,f97a136cf6e5f5d9333b513afc8b153e,2
fb55982be901439613a95940feefd9ee,6bd248f93425ceeb625a8a97e2404112,2
6bd248f93425ceeb625a8a97e2404112,fb55982be901439613a95940feefd9ee,2
309418595516e14bc2e98487ee4267d1,084b2ab1a0a79a9757008062ddf8b042,2
084b2ab1a0a79a9757008062ddf8b042,309418595516e14bc2e98487ee4267d1,2
309418595516e14bc2e98487ee4267d1,137d0bf5250717a478bd7f9c74410bda,2
137d0bf5250717a478bd7f9c74410bda,309418595516e14bc2e98487ee4267d1,2
084b2ab1a0a79a9757008062ddf8b042,137d0bf5250717a478bd7f9c74410bda,2
137d0bf5250717a478bd7f9c74410bda,084b2ab1a0a79a9757008062ddf8b042,2
0a311a14cbefde1a7b83f0b7ed99c422,c1aae55ae7c285aa64e3f0ba1966dd44,2
c1aae55ae7c285aa64e3f0ba1966dd44,0a311a14cbefde1a7b83f0b7ed99c422,2
cf0d29a0ea1464f4c3e5594d0746c51b,57fcacc3434a1f2f2b039c1b4e61f5e1,2
57fcacc3434a1f2f2b039c1b4e61f5e1,cf0d29a0ea1464f4c3e5594d0746c51b,2
d2cd82700fc883c398ede93125dc1793,9f46622a1318d3fd0de27629a63e165d,2
9f46622a1318d3fd0de27629a63e165d,d2cd82700fc883c398ede93125dc1793,2
d2cd82700fc883c398ede93125dc1793,4beaa629c1622b0fc9471351db5ea62c,2
4beaa629c1622b0fc9471351db5ea62c,d2cd82700fc883c398ede93125dc1793,2
d2cd82700fc883c398ede93125dc1793,12ad279319eff927d9333b42f3382ff8,2
12ad279319eff927d9333b42f3382ff8,d2cd82700fc883c398ede93125dc1793,2
9f46622a1318d3fd0de27629a63e165d,4beaa629c1622b0fc9471351db5ea62c,2
4beaa629c1622b0fc9471351db5ea62c,9f46622a1318d3fd0de27629a63e165d,2
9f46622a1318d3fd0de27629a63e165d,12ad279319eff927d9333b42f3382ff8,2
12ad279319eff927d9333b42f3382ff8,9f46622a1318d3fd0de27629a63e165d,2
4beaa629c1622b0fc9471351db5ea62c,12ad279319eff927d9333b42f3382ff8,2
12ad279319eff927d9333b42f3382ff8,4beaa629c1622b0fc9471351db5ea62c,2
4efd402dce639aa129a7f15b17cc898b,1b125123580a802629427ebd924ff335,2
1b125123580a802629427ebd924ff335,4efd402dce639aa129a7f15b17cc898b,2
40cb7bb3d30559b9b6c4fb62bc837962,b74d57e3377dd78aace6d070fc48cc88,2
b74d57e3377dd78aace6d070fc48cc88,40cb7bb3d30559b9b6c4fb62bc837962,2
42874c3f68eae9f0408dc1027edcaa6f,d918b3f4aa5272c2c3cd088d087ca069,2
d918b3f4aa5272c2c3cd088d087ca069,42874c3f68eae9f0408dc1027edcaa6f,2
389d119b48cf3043d311335e499d9c6b,97759b2e2035fcd87986a43119b56c7d,2
97759b2e2035fcd87986a43119b56c7d,389d119b48cf3043d311335e499d9c6b,2
9251443819682703b07d22f78d20d603,242eb53ca3c0b52e275b6fd7ce8b0be7,2
242eb53ca3c0b52e275b6fd7ce8b0be7,9251443819682703b07d22f78d20d603,2
a7b9753ca5040193a1505f15c723c0e0,f087c706a59c175468a1a05c5d2305e5,2
f087c706a59c175468a1a05c5d2305e5,a7b9753ca5040193a1505f15c723c0e0,2
4d0ec1e9b95fb62f9a1fbe21808bf3b1,9ad75bd7267e5c724cb42c71ac56ca72,2
9ad75bd7267e5c724cb42c71ac56ca72,4d0ec1e9b95fb62f9a1fbe21808bf3b1,2
bd421826916d3e1d445cb860cea3c0fb,59d8034bb2a82cd5092e78d42148fa44,2
59d8034bb2a82cd5092e78d42148fa44,bd421826916d3e1d445cb860cea3c0fb,2
b0961721fd839e9982420e807758a2a6,a6ad77b15e566298a4e8ee2011ab1255,1
a6ad77b15e566298a4e8ee2011ab1255,b0961721fd839e9982420e807758a2a6,1
e64fc38d9e0040126742405519bdea19,864413ca56c2bcea359a213956a922c0,1
864413ca56c2bcea359a213956a922c0,e64fc38d9e0040126742405519bdea19,1
d22625c4bd160a54f96629f139153c74,9e164b4afdecc7c67fb9b6f12c104e21,1
9e164b4afdecc7c67fb9b6f12c104e21,d22625c4bd160a54f96629f139153c74,1
ec2d43cc59763ec91694573b31f1c29a,8d9d31dc8d8c05062987d883cefa98be,1
8d9d31dc8d8c05062987d883cefa98be,ec2d43cc59763ec91694573b31f1c29a,1
4aa6014eceb682077f9dc4bffebc05b0,bdb4be6ce2f7f2b5be0a16088028c7fc,1
bdb4be6ce2f7f2b5be0a16088028c7fc,4aa6014eceb682077f9dc4bffebc05b0,1
a06766fec51c96d4d0bce282906735eb,8feadd2febbe968ed4cd3cb73de662d2,1
8feadd2febbe968ed4cd3cb73de662d2,a06766fec51c96d4d0bce282906735eb,1
a8d2c5e8f29550a539f377d977f10a52,09b069a1846b0e666a398952c8ba1605,1
09b069a1846b0e666a398952c8ba1605,a8d2c5e8f29550a539f377d977f10a52,1
23601216d4de33d54c6801f27dc59357,52d7a7207b9646509bdc754fed3a0cef,1
52d7a7207b9646509bdc754fed3a0cef,23601216d4de33d54c6801f27dc59357,1
0e996644bf2835621ca00f6f86c4c521,3647983375e701c3f089068b5fc0cf98,1
3647983375e701c3f089068b5fc0cf98,0e996644bf2835621ca00f6f86c4c521,1
c38d96175ed7d2d5c3391317b77f8eb0,5fec075d001fba20a6bdeeb5d9b22dbe,1
5fec075d001fba20a6bdeeb5d9b22dbe,c38d96175ed7d2d5c3391317b77f8eb0,1
e71ce72b19b83080d97cf4f06c90d096,bb95985d24346356f988502bec69af0a,1
bb95985d24346356f988502bec69af0a,e71ce72b19b83080d97cf4f06c90d096,1
ba6c0daba35afe2ee11400da4ec7b3a4,0e1b67828c6d682c600b49872507d1ae,1
0e1b67828c6d682c600b49872507d1ae,ba6c0daba35afe2ee11400da4ec7b3a4,1
88fb259945a739dec6cdd001e2cbad55,a62e25e09e05e6faf31d90c6ec1aa3d1,1
a62e25e09e05e6faf31d90c6ec1aa3d1,88fb259945a739dec6cdd001e2cbad55,1
c69da983317ecee971f64fc8202c959a,0152f69b6cf919bcdaf117aa8c43e5a2,1
0152f69b6cf919bcdaf117aa8c43e5a2,c69da983317ecee971f64fc8202c959a,1
c69da983317ecee971f64fc8202c959a,b8762d562d810c2f8d7ad7e9c12957be,1
b8762d562d810c2f8d7ad7e9c12957be,c69da983317ecee971f64fc8202c959a,1
c69da983317ecee971f64fc8202c959a,cce679660c66e6fbd5c8091dfd29e9cd,1
cce679660c66e6fbd5c8091dfd29e9cd,c69da983317ecee971f64fc8202c959a,1
0152f69b6cf919bcdaf117aa8c43e5a2,b8762d562d810c2f8d7ad7e9c12957be,1
b8762d562d810c2f8d7ad7e9c12957be,0152f69b6cf919bcdaf117aa8c43e5a2,1
b8762d562d810c2f8d7ad7e9c12957be,cce679660c66e6fbd5c8091dfd29e9cd,1
cce679660c66e6fbd5c8091dfd29e9cd,b8762d562d810c2f8d7ad7e9c12957be,1
99a4788cb24856965c36a24e339b6058,283dc451ad3918badb976d56ff887289,1
283dc451ad3918badb976d56ff887289,99a4788cb24856965c36a24e339b6058,1
ebefb6072c2491dbd1d5ef8a76d245ec,c0f957a555a4963d82840e7ca9e06796,1
c0f957a555a4963d82840e7ca9e06796,ebefb6072c2491dbd1d5ef8a76d245ec,1
c8f6689f642d2ac60ff34490bb59fc9a,4aa6014eceb682077f9dc4bffebc05b0,1
4aa6014eceb682077f9dc4bffebc05b0,c8f6689f642d2ac60ff34490bb59fc9a,1
c045b19fdb30a3035c56d04c6fe2e622,18f6ea7e8cff29f8053baac6762449f9,1
18f6ea7e8cff29f8053baac6762449f9,c045b19fdb30a3035c56d04c6fe2e622,1
ea44caac707f7f1325182a538007f838,4eba76ab901d06e619d8d7ac69b3579a,1
4eba76ab901d06e619d8d7ac69b3579a,ea44caac707f7f1325182a538007f838,1
656bf6da1eeb7dd128b9b567eea3ca3e,368c6c730842d78016ad823897a372db,1
368c6c730842d78016ad823897a372db,656bf6da1eeb7dd128b9b567eea3ca3e,1
ad88641611c35ebd59ecda07a9f17099,0a783d7ce18a37749c3a059cf829564b,1
0a783d7ce18a37749c3a059cf829564b,ad88641611c35ebd59ecda07a9f17099,1
d02df257dbc6857326ebdb3ffc3d6848,f4f67ccaece962d013a4e1d7dc3a61f7,1
f4f67ccaece962d013a4e1d7dc3a61f7,d02df257dbc6857326ebdb3ffc3d6848,1
d02df257dbc6857326ebdb3ffc3d6848,364816efb241b3d0b682e6c2a752c005,1
364816efb241b3d0b682e6c2a752c005,d02df257dbc6857326ebdb3ffc3d6848,1
f4f67ccaece962d013a4e1d7dc3a61f7,364816efb241b3d0b682e6c2a752c005,1
364816efb241b3d0b682e6c2a752c005,f4f67ccaece962d013a4e1d7dc3a61f7,1
b77ae16cc8f67cd1c0ec781d5bf4da2b,83b00325c13c44245b2c3a2befa62a0e,1
83b00325c13c44245b2c3a2befa62a0e,b77ae16cc8f67cd1c0ec781d5bf4da2b,1
3eb3d83d082ce242d4eae1f57e62640d,3ae810052cf18d30232367f0b45e284c,1
3ae810052cf18d30232367f0b45e284c,3eb3d83d082ce242d4eae1f57e62640d,1
2b939dc9b176d7fa21594d588815d4a4,33a556a744bc9ea4e216c3990d352d03,1
33a556a744bc9ea4e216c3990d352d03,2b939dc9b176d7fa21594d588815d4a4,1
7b66b19cf13720604859bcd8c48c0dab,53759a2ecddad2bb87a079a1f1519f73,1
53759a2ecddad2bb87a079a1f1519f73,7b66b19cf13720604859bcd8c48c0dab,1
e7890707ac0e4e190a74aa46c92e2c94,53759a2ecddad2bb87a079a1f1519f73,1
53759a2ecddad2bb87a079a1f1519f73,e7890707ac0e4e190a74aa46c92e2c94,1
1c63d0a4d75df524d4605a43285925d7,7686fe49c98ae1c537b5cc51992f5d20,1
7686fe49c98ae1c537b5cc51992f5d20,1c63d0a4d75df524d4605a43285925d7,1
7c1bd920dbdf22470b68bde975dd3ccf,9c7bdf67b06b419aefb93cfdfc96c55d,1
9c7bdf67b06b419aefb93cfdfc96c55d,7c1bd920dbdf22470b68bde975dd3ccf,1
8d2acb5eb701be18bccec69a070fd23d,c2363f555558eefafc1fb2767571cc57,1
c2363f555558eefafc1fb2767571cc57,8d2acb5eb701be18bccec69a070fd23d,1
1dc7685f4fdb9622d84ae2ec658d5bbf,c2363f555558eefafc1fb2767571cc57,1
c2363f555558eefafc1fb2767571cc57,1dc7685f4fdb9622d84ae2ec658d5bbf,1
c50795b5c94dd185b2cee1d28a41d752,16f7c25c950c1c3f123fdc4a6cc390e0,1
16f7c25c950c1c3f123fdc4a6cc390e0,c50795b5c94dd185b2cee1d28a41d752,1
98b22c1129886cbd7fcae69d1c93e442,a04f52ded97b5530e8783e3c002b90f0,1
a04f52ded97b5530e8783e3c002b90f0,98b22c1129886cbd7fcae69d1c93e442,1
2b4609f8948be18874494203496bc318,154e7e31ebfa092203795c972e5804a6,1
154e7e31ebfa092203795c972e5804a6,2b4609f8948be18874494203496bc318,1
f9af3e675a59ac5c74736e8f6e501f6b,11875b30b49585209e608f40e8082e65,1
11875b30b49585209e608f40e8082e65,f9af3e675a59ac5c74736e8f6e501f6b,1
4e674f56be3a9b8c94fafaa44cbba42e,471494e1cf6517d6187de96db848eb29,1
471494e1cf6517d6187de96db848eb29,4e674f56be3a9b8c94fafaa44cbba42e,1
d9279101bd9bcdf95aa06a8081b24367,2fea0f2cec6b6324a277d4a61c2ed2c6,1
2fea0f2cec6b6324a277d4a61c2ed2c6,d9279101bd9bcdf95aa06a8081b24367,1
eaa3fffe22b0b5efe02db64ab9d3bf84,f8f6fd145cc00519283cf3100477b2b3,1
f8f6fd145cc00519283cf3100477b2b3,eaa3fffe22b0b5efe02db64ab9d3bf84,1
36f60d45225e60c7da4558b070ce4b60,9b0ad21bbd4384f9ebc28a688e1e81cd,1
9b0ad21bbd4384f9ebc28a688e1e81cd,36f60d45225e60c7da4558b070ce4b60,1
e53e557d5a159f5aa2c5e995dfdf244b,9b0ad21bbd4384f9ebc28a688e1e81cd,1
9b0ad21bbd4384f9ebc28a688e1e81cd,e53e557d5a159f5aa2c5e995dfdf244b,1
697b581688dd771021a47554cbff8f94,c09fe7511f6db515d3738a84225ae39d,1
c09fe7511f6db515d3738a84225ae39d,697b581688dd771021a47554cbff8f94,1
07883aa96515a898e1b9ddf0537a1b56,5a1a5bb0e9e3dbd18e6d8d3c326d3fed,1
5a1a5bb0e9e3dbd18e6d8d3c326d3fed,07883aa96515a898e1b9ddf0537a1b56,1
66867c4d80b358b6cd9fada5208ad1ed,23a8c3849cf3f25b1962e056d459deb7,1
23a8c3849cf3f25b1962e056d459deb7,66867c4d80b358b6cd9fada5208ad1ed,1
70c325280f670aee445babb3400cf804,5ac3db3f4250d6add6afca7518ea7ed9,1
5ac3db3f4250d6add6afca7518ea7ed9,70c325280f670aee445babb3400cf804,1
341510944cbf67a53d3ab835498921c1,7094fadc9773845c7d453e51b04289a8,1
7094fadc9773845c7d453e51b04289a8,341510944cbf67a53d3ab835498921c1,1
cdfbf89ab41de77f2bc60c0194c00d37,d37b48918cb999510be8ea3bfded4c94,1
d37b48918cb999510be8ea3bfded4c94,cdfbf89ab41de77f2bc60c0194c00d37,1
83bfae859f4a37b048a3abcecb17c506,6bd4c564d1f96b0db5d02d376b4daed6,1
6bd4c564d1f96b0db5d02d376b4daed6,83bfae859f4a37b048a3abcecb17c506,1
5da831182fe9ba6ab33ab17bbc5d16c7,a42d9c825894f96fc6ed02610891454d,1
a42d9c825894f96fc6ed02610891454d,5da831182fe9ba6ab33ab17bbc5d16c7,1
78afca59cc52394bc61491aa56f77d6e,75e8e3d9663c75fe4693bdf6d6b03ede,1
75e8e3d9663c75fe4693bdf6d6b03ede,78afca59cc52394bc61491aa56f77d6e,1
8d777214c45c704660310bdc5a2741ea,f7a17d2c51d9df89a4f1711c4ac17f33,1
f7a17d2c51d9df89a4f1711c4ac17f33,8d777214c45c704660310bdc5a2741ea,1
b89603272c5e7806893eb03712a0b937,f7a17d2c51d9df89a4f1711c4ac17f33,1
f7a17d2c51d9df89a4f1711c4ac17f33,b89603272c5e7806893eb03712a0b937,1
d92239d375e7626174b8545ea884b504,f7a17d2c51d9df89a4f1711c4ac17f33,1
f7a17d2c51d9df89a4f1711c4ac17f33,d92239d375e7626174b8545ea884b504,1
f7a17d2c51d9df89a4f1711c4ac17f33,728cfef9eca3d89054807d5c7e894e04,1
728cfef9eca3d89054807d5c7e894e04,f7a17d2c51d9df89a4f1711c4ac17f33,1
2ff995aead9c63a1f37a07b3664ead37,ef66e63137bdd1b2e44aa968646fc1e3,1
ef66e63137bdd1b2e44aa968646fc1e3,2ff995aead9c63a1f37a07b3664ead37,1
5a168adb8f812ea06dbbfaaa3bae7986,627dc84ce949186519dbddc2f58fbdfc,1
627dc84ce949186519dbddc2f58fbdfc,5a168adb8f812ea06dbbfaaa3bae7986,1
29fd9022374ff3fef2e8f82c39b4133e,06edb72f1e0c64b14c5b79353f7abea3,1
06edb72f1e0c64b14c5b79353f7abea3,29fd9022374ff3fef2e8f82c39b4133e,1
71a8dd5f6f9ce24bf348c2cc73f1b046,8e3eb37785e42b6b3721e459f1bfaaef,1
